"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
89,12,0,0,21.9601272742598,21.976227026532,0,0,0,0,0,115.772303216335,21.9601272742598
90,12,0,0,22.1521625778472,22.7360767689763,0,0,0,0,0,115.735215718734,22.1521625778472
91,12,0,0,22.3457610553365,22.854204619467,0,0,0,0,0,115.704540172513,22.3457610553365
92,12,0,0,22.5406249515053,23.1044271402683,0,0,0,0,0,115.678887928728,22.5406249515053
93,12,0,0,22.7364565111313,22.9511249885049,0,0,0,0,0,115.656870338434,22.7364565111313
94,12,0,0,22.932957978992,22.6579691059003,0,0,0,0,0,115.637098752689,22.932957978992
95,12,0,0,23.129831599865,23.0730926239768,0,0,0,0,0,115.618184522548,23.129831599865
40,13,0,0,15.0408368537426,14.8458964098694,1,0,0,40,0,126.150389539793,15.0408368537426
41,13,0,0,15.1832217972575,14.7064745295789,1,0,0,41,0,126.009454714019,15.1832217972575
42,13,0,0,15.3254085701517,14.5903959850718,1,0,0,42,0,125.856533118182,15.3254085701517
43,13,0,0,15.4672701083172,14.1484858802971,1,0,0,43,0,125.688730560469,15.4672701083172
44,13,0,0,15.6086793476463,14.6486308948898,1,0,0,44,0,125.503152849068,15.6086793476463
45,13,0,0,15.7495092240313,14.3993473291931,1,0,0,45,0,125.296905792166,15.7495092240313
46,13,0,0,15.8896326733644,14.8664692132804,1,0,0,46,0,125.067095197948,15.8896326733644
47,13,0,0,16.0289226315379,16.2534829242851,1,0,0,47,0,124.810826874601,16.0289226315379
48,13,0,0,16.1672520812322,16.6086189247047,1,0,0,48,0,124.525213250644,16.1672520812322
49,13,0,0,16.3045177734869,16.5786892158232,1,0,0,49,0,124.210729882202,16.3045177734869
50,13,0,0,16.4406788278908,16.5803773607615,1,0,0,50,0,123.876677225222,16.4406788278908
51,13,0,0,16.5757044702645,17.5613420830946,1,0,0,51,0,123.533785726915,16.5757044702645
52,13,0,0,16.7095639264283,17.0985697142496,1,0,0,52,0,123.192785834494,16.7095639264283
53,13,0,0,16.8422264222026,17.2727124072878,1,0,0,53,0,122.86440799517,16.8422264222026
54,13,0,0,16.9736611834077,17.2976689182719,1,0,0,54,0,122.559382656156,16.9736611834077
55,13,0,0,17.1038374358642,17.4335445931616,1,0,0,55,0,122.288440264664,17.1038374358642
56,13,0,0,17.2327249421087,17.4194042555548,1,0,0,56,0,122.062243530718,17.2327249421087
57,13,0,0,17.3603402260979,17.4423436982991,1,0,0,57,0,121.885553561917,17.3603402260979
58,13,0,0,17.4867821977621,17.3610836305767,1,0,0,58,0,121.75273380763,17.4867821977621
59,13,0,0,17.6121581532257,17.5427409888897,1,0,0,59,0,121.657089323682,17.6121581532257
60,13,0,0,17.7365753886133,17.4236570717676,1,0,0,60,0,121.591925165896,17.7365753886133
61,13,0,0,17.8601412000493,17.747671468144,1,0,0,61,0,121.550546390094,17.8601412000493
62,13,0,0,17.9829628836584,17.8245673046858,1,0,0,62,0,121.5262580521,17.9829628836584
63,13,0,0,18.105147735565,18.2716029351972,1,0,0,63,0,121.512365207737,18.105147735565
64,13,0,0,18.2268058293131,18.3062768937603,1,0,0,64,0,121.502155137908,18.2268058293131
65,13,0,0,18.3481389961573,18.4780977097957,1,0,0,65,0,121.48832789287,18.3481389961573
66,13,0,0,18.4694596497948,18.534534595552,1,0,0,66,0,121.462875817778,18.4694596497948
67,13,0,0,18.5910867874355,18.7347046364175,1,0,0,67,0,121.417749124649,18.5910867874355
68,13,0,0,18.7133394062895,18.8832392579597,1,0,0,68,0,121.344898025497,18.7133394062895
69,13,0,0,18.8365365035667,18.9178585149584,1,0,0,69,0,121.236272732338,18.8365365035667
70,13,0,0,18.9609970764773,19.011105080457,1,0,0,70,0,121.083823457189,18.9609970764773
71,13,0,0,19.0870401222311,19.1639208584865,1,0,0,71,0,120.879500412065,19.0870401222311
72,13,0,0,19.2149877623876,19.1352214258965,1,0,0,72,0,120.615961462182,19.2149877623876
73,13,0,0,19.3452145978128,19.2936305901227,1,0,0,73,0,120.297750835131,19.3452145978128
74,13,0,0,19.4781387749925,19.3448512242556,1,0,0,74,0,119.939275674996,19.4781387749925
75,13,0,0,19.6141797584976,19.4853154240321,1,0,0,75,0,119.55524166706,19.6141797584976
76,13,0,0,19.7537570128988,19.6552857138096,1,0,0,76,0,119.160354496602,19.7537570128988
77,13,0,0,19.897290002767,19.7678810625474,1,0,0,77,0,118.769319848905,19.897290002767
78,13,0,0,20.0451981926728,19.8743717001582,1,0,0,78,0,118.396843409248,20.0451981926728
79,13,0,0,20.1979010471872,19.9108111689557,1,0,0,79,0,118.057630862912,20.1979010471872
80,13,0,0,20.3557699799675,20.1669560594387,1,0,0,80,0,117.765171627761,20.3557699799675
81,13,0,0,20.5187043524989,20.2823343212933,1,0,0,81,0,117.521006510538,20.5187043524989
82,13,0,0,20.6863355943736,20.6825408415541,1,0,0,82,0,117.319894410863,20.6863355943736
83,13,0,0,20.8582920599256,21.1438952449116,1,0,0,83,0,117.15651638724,20.8582920599256
84,13,0,0,21.0342021034888,21.077731571107,1,0,0,84,0,117.025553498174,21.0342021034888
85,13,0,0,21.213694079397,21.239342958058,1,0,0,85,0,116.92168680217,21.213694079397
86,13,0,0,21.3963963419843,21.5098780421646,1,0,0,86,0,116.839597357732,21.3963963419843
87,13,0,0,21.5819372455845,21.5532454555998,1,0,0,87,0,116.773966223364,21.5819372455845
88,13,0,0,21.7699528997968,21.8196934967737,1,0,0,88,0,116.71988696641,21.7699528997968
89,13,0,0,21.9601272742598,21.976227026532,1,0,0,89,0,116.674998868487,21.9601272742598
90,13,0,0,22.1521625778472,22.7360767689763,1,0,0,90,0,116.637911370886,22.1521625778472
91,13,0,0,22.3457610553365,22.854204619467,1,0,0,91,0,116.607235824665,22.3457610553365
92,13,0,0,22.5406249515053,23.1044271402683,1,0,0,92,0,116.58158358088,22.5406249515053
93,13,0,0,22.7364565111313,22.9511249885049,1,0,0,93,0,116.559565990586,22.7364565111313
94,13,0,0,22.932957978992,22.6579691059003,1,0,0,94,0,116.539794404841,22.932957978992
95,13,0,0,23.129831599865,23.0730926239768,1,0,0,95,0,116.5208801747,23.129831599865
40,14,0,0,15.0408368537426,14.8458964098694,1,0,0,40,0,127.053085191946,15.0408368537426
41,14,0,0,15.1832217972575,14.7064745295789,1,0,0,41,0,126.912150366171,15.1832217972575
42,14,0,0,15.3254085701517,14.5903959850718,1,0,0,42,0,126.759228770334,15.3254085701517
43,14,0,0,15.4672701083172,14.1484858802971,1,0,0,43,0,126.591426212622,15.4672701083172
44,14,0,0,15.6086793476463,14.6486308948898,1,0,0,44,0,126.405848501221,15.6086793476463
45,14,0,0,15.7495092240313,14.3993473291931,1,0,0,45,0,126.199601444318,15.7495092240313
46,14,0,0,15.8896326733644,14.8664692132804,1,0,0,46,0,125.9697908501,15.8896326733644
47,14,0,0,16.0289226315379,16.2534829242851,1,0,0,47,0,125.713522526754,16.0289226315379
48,14,0,0,16.1672520812322,16.6086189247047,1,0,0,48,0,125.427908902796,16.1672520812322
49,14,0,0,16.3045177734869,16.5786892158232,1,0,0,49,0,125.113425534355,16.3045177734869
50,14,0,0,16.4406788278908,16.5803773607615,1,0,0,50,0,124.779372877374,16.4406788278908
51,14,0,0,16.5757044702645,17.5613420830946,1,0,0,51,0,124.436481379068,16.5757044702645
52,14,0,0,16.7095639264283,17.0985697142496,1,0,0,52,0,124.095481486646,16.7095639264283
53,14,0,0,16.8422264222026,17.2727124072878,1,0,0,53,0,123.767103647322,16.8422264222026
54,14,0,0,16.9736611834077,17.2976689182719,1,0,0,54,0,123.462078308308,16.9736611834077
55,14,0,0,17.1038374358642,17.4335445931616,1,0,0,55,0,123.191135916816,17.1038374358642
56,14,0,0,17.2327249421087,17.4194042555548,1,0,0,56,0,122.964939182871,17.2327249421087
57,14,0,0,17.3603402260979,17.4423436982991,1,0,0,57,0,122.788249214069,17.3603402260979
58,14,0,0,17.4867821977621,17.3610836305767,1,0,0,58,0,122.655429459782,17.4867821977621
59,14,0,0,17.6121581532257,17.5427409888897,1,0,0,59,0,122.559784975835,17.6121581532257
60,14,0,0,17.7365753886133,17.4236570717676,1,0,0,60,0,122.494620818048,17.7365753886133
61,14,0,0,17.8601412000493,17.747671468144,1,0,0,61,0,122.453242042246,17.8601412000493
62,14,0,0,17.9829628836584,17.8245673046858,1,0,0,62,0,122.428953704252,17.9829628836584
63,14,0,0,18.105147735565,18.2716029351972,1,0,0,63,0,122.415060859889,18.105147735565
64,14,0,0,18.2268058293131,18.3062768937603,1,0,0,64,0,122.40485079006,18.2268058293131
65,14,0,0,18.3481389961573,18.4780977097957,1,0,0,65,0,122.391023545022,18.3481389961573
66,14,0,0,18.4694596497948,18.534534595552,1,0,0,66,0,122.36557146993,18.4694596497948
67,14,0,0,18.5910867874355,18.7347046364175,1,0,0,67,0,122.320444776801,18.5910867874355
