"NACCAGE","EDUC","SEX","RACE","mean.adj","sd.adj"
101,13,0,"White",7.00579832079429,4.36300961141704
21,14,0,"White",15.0586756691144,0.523359864207221
22,14,0,"White",14.9644499717235,0.761972157534665
23,14,0,"White",14.8703528346039,0.996450144434502
24,14,0,"White",14.7767161097246,1.22265951847913
25,14,0,"White",14.6838501542922,1.43646597324094
26,14,0,"White",14.5920438307505,1.63373520229233
27,14,0,"White",14.5015645067806,1.8103328992057
28,14,0,"White",14.4126580553011,1.96212475755343
29,14,0,"White",14.3255488544679,2.08497647090793
30,14,0,"White",14.2404397876745,2.17475599299102
31,14,0,"White",14.1575122435513,2.2295823863566
32,14,0,"White",14.0769261159666,2.25405004167499
33,14,0,"White",13.9988198040257,2.25391054612454
34,14,0,"White",13.9233102120714,2.23491548688362
35,14,0,"White",13.850492749684,2.20281645113059
36,14,0,"White",13.7804413316809,2.1633650260438
37,14,0,"White",13.7132083781171,2.12231279880164
38,14,0,"White",13.6488248142849,2.08541135658245
39,14,0,"White",13.5873000707139,2.05839852288746
40,14,0,"White",13.5286220831712,2.04477724414361
41,14,0,"White",13.4727572926612,2.04336393471434
42,14,0,"White",13.4196506454257,2.05238489130609
43,14,0,"White",13.3692255929439,2.07006641062529
44,14,0,"White",13.3213840919322,2.09463478937837
45,14,0,"White",13.2760066043445,2.12431632427175
46,14,0,"White",13.2329520973723,2.15733731201186
47,14,0,"White",13.192058043444,2.19192404930514
48,14,0,"White",13.1531404202257,2.2263138231693
49,14,0,"White",13.1159937106209,2.2594033392992
50,14,0,"White",13.0803909027702,2.29111140233933
51,14,0,"White",13.0460834900519,2.32144473942444
52,14,0,"White",13.0128014710814,2.3504100776893
53,14,0,"White",12.9802533497116,2.37801414426865
54,14,0,"White",12.9481261350328,2.40426366629725
55,14,0,"White",12.9160853413726,2.42916537090987
56,14,0,"White",12.8837749882961,2.45272598524127
57,14,0,"White",12.8508176006055,2.47495280439474
58,14,0,"White",12.8168142083406,2.49587034889455
59,14,0,"White",12.7813443467787,2.515523053662
60,14,0,"White",12.743966056434,2.53395646293193
61,14,0,"White",12.7042158830586,2.55121612093922
62,14,0,"White",12.6616088776417,2.5673475719187
63,14,0,"White",12.615549857823,2.58239636010525
64,14,0,"White",12.5643572834377,2.59640802973371
65,14,0,"White",12.5042871320613,2.60942812503894
66,14,0,"White",12.4294441604225,2.62151409754784
67,14,0,"White",12.3317819044036,2.63293715849422
68,14,0,"White",12.2014713652542,2.64415341554284
69,14,0,"White",12.0309565579445,2.655625072892
70,14,0,"White",11.8190100595185,2.66781433473998
71,14,0,"White",11.5709508110335,2.68118340528507
72,14,0,"White",11.2969843905383,2.69619448872558
73,14,0,"White",11.0105432860525,2.71330978925979
74,14,0,"White",10.7277382749658,2.73299151108599
75,14,0,"White",10.4629833244576,2.75565481029909
76,14,0,"White",10.2246204919161,2.78116790879205
77,14,0,"White",10.0145221886127,2.80904616768239
78,14,0,"White",9.82841808302089,2.8387990670747
79,14,0,"White",9.6594910373161,2.86993608707358
80,14,0,"White",9.50197304387723,2.90196670778363
81,14,0,"White",9.35147212860461,2.93440040930943
82,14,0,"White",9.20497235092003,2.9667466717556
83,14,0,"White",9.06078599582611,2.99851497522671
84,14,0,"White",8.91802768655887,3.02936222137844
85,14,0,"White",8.77608849724032,3.06011608826611
86,14,0,"White",8.63458814493777,3.09216256471717
87,14,0,"White",8.4933749896639,3.12689107796257
88,14,0,"White",8.35252603437668,3.16569105523327
89,14,0,"White",8.2123469249794,3.20995192376023
